date,service_period,forecast_covers,actual_covers,forecast_sales,actual_sales,reservation_count,walk_in_ratio,delivery_order_volume,promo_flag,local_event_flag,weather_impact_score,is_holiday_x,is_weekend,is_holiday_y,holiday_name,is_holiday_eve,is_long_weekend,is_school_break,is_payday_window,season,tourism_pressure_score,forecast_required_headcount_total,required_headcount_total,forecast_required_role_garzon,forecast_required_role_host,forecast_required_role_cajero,forecast_required_role_cocinero_linea,forecast_required_role_ayudante_cocina,forecast_required_role_runner,forecast_required_role_copero,forecast_required_role_jefe_turno,required_role_garzon,required_role_host,required_role_cajero,required_role_cocinero_linea,required_role_ayudante_cocina,required_role_runner,required_role_copero,required_role_jefe_turno,scheduled_headcount_total,scheduled_overtime_hours,scheduled_avg_consecutive_work_days,scheduled_avg_demand_pressure,scheduled_delivery_orders_seen,scheduled_role_ayudante_cocina,scheduled_role_cajero,scheduled_role_cocinero_linea,scheduled_role_copero,scheduled_role_garzon,scheduled_role_host,scheduled_role_jefe_turno,scheduled_role_runner,actual_headcount_total,actual_overtime_hours,actual_avg_consecutive_work_days,actual_avg_demand_pressure,actual_delivery_orders_seen,actual_role_ayudante_cocina,actual_role_cajero,actual_role_cocinero_linea,actual_role_copero,actual_role_garzon,actual_role_host,actual_role_jefe_turno,actual_role_runner,avg_hr_mean_bpm,avg_hrv_rmssd_ms,avg_sleep_duration_hours,avg_sleep_efficiency_pct,avg_stress_score,avg_steps,avg_fatigue_proxy,avg_age,avg_bmi,avg_distance_to_work_km,cross_trained_available,absent_count_total,short_notice_absent_count,absentee_rate,short_notice_absentee_rate,deficit_count_total,has_deficit_total,deficit_role_garzon,has_deficit_role_garzon,deficit_role_cocinero_linea,has_deficit_role_cocinero_linea,deficit_role_jefe_turno,has_deficit_role_jefe_turno,day_of_week,is_friday,is_weekend_flag,is_peak_service,forecast_covers_lag1,forecast_covers_lag7,forecast_sales_lag1,forecast_sales_lag7,reservation_count_lag1,reservation_count_lag7,delivery_order_volume_lag1,delivery_order_volume_lag7,absentee_rate_lag1,absentee_rate_lag7,short_notice_absentee_rate_lag1,short_notice_absentee_rate_lag7,actual_headcount_total_lag1,actual_headcount_total_lag7,deficit_count_total_lag1,deficit_count_total_lag7
2025-08-04,13_15,60,58,1042000,1020914,26,0.31,20,False,False,-0.07,False,False,False,0,False,False,False,False,winter,0.35,19,19,5,2,2,3,2,2,2,1,5,2,2,3,2,2,2,1,19,2.3,7.473684210526316,0.8163157894736842,20.0,2.0,2.0,3.0,2.0,5.0,2.0,1.0,2.0,17,2.3,4.235294117647059,0.7947058823529412,20.0,1.0,2.0,3.0,2.0,5.0,1.0,1.0,2.0,78.42105263157895,33.12105263157895,6.594736842105263,75.78421052631579,63.95789473684211,10954.157894736842,49.53684210526316,28.894736842105264,26.468421052631577,9.331578947368422,7,2.0,0.0,0.10526315789473684,0.0,2,1,0.0,0,0.0,0,0.0,0,0,0,0,1,97.0,64.0,1567400.0,1098800.0,35.0,29.0,20.0,20.0,0.2,0.0,0.2,0.0,20.0,20.0,5.0,0.0
2025-08-05,13_15,73,89,1264600,1470569,29,0.49,24,False,False,-0.1,False,False,False,0,False,False,False,False,winter,0.35,22,23,6,2,2,4,3,2,2,1,7,2,2,4,3,2,2,1,21,2.5,9.454545454545455,0.845,24.0,3.0,2.0,4.0,2.0,6.0,2.0,1.0,2.0,19,2.5,7.894736842105263,0.8073684210526316,24.0,2.0,1.0,4.0,2.0,6.0,1.0,1.0,2.0,79.7909090909091,31.395454545454548,6.5636363636363635,75.0909090909091,67.13181818181819,11220.59090909091,56.39090909090908,29.818181818181817,26.104545454545452,8.122727272727273,11,2.0,3.0,0.09523809523809523,0.14285714285714285,4,1,1.0,1,0.0,0,0.0,0,1,0,0,1,60.0,71.0,1042000.0,1217200.0,26.0,26.0,20.0,22.0,0.10526315789473684,0.047619047619047616,0.0,0.047619047619047616,17.0,20.0,2.0,3.0
2025-08-06,13_15,66,61,1079700,1077276,22,0.48,15,False,False,-0.23,False,False,False,0,False,False,False,False,winter,0.35,20,19,6,2,2,3,2,2,2,1,5,2,2,3,2,2,2,1,20,1.5,8.65,0.8455,15.0,2.0,2.0,3.0,2.0,6.0,2.0,1.0,2.0,18,0.9,5.5,0.8172222222222223,15.0,1.0,2.0,3.0,2.0,6.0,1.0,1.0,2.0,78.8,32.265,6.7299999999999995,75.79499999999999,64.985,11212.45,50.81,32.4,27.360000000000003,7.195,7,2.0,1.0,0.1,0.05,1,1,0.0,0,0.0,0,0.0,0,2,0,0,1,73.0,98.0,1264600.0,1610100.0,29.0,24.0,24.0,23.0,0.09523809523809523,0.041666666666666664,0.14285714285714285,0.0,19.0,23.0,4.0,2.0
2025-08-07,13_15,82,90,1344900,1423811,28,0.69,19,False,False,0.02,False,False,False,0,False,False,False,False,winter,0.35,23,23,7,2,2,4,3,2,2,1,7,2,2,4,3,2,2,1,22,0.7,7.6521739130434785,0.8973913043478261,19.0,3.0,2.0,4.0,2.0,7.0,2.0,1.0,2.0,18,0.0,3.611111111111111,0.8588888888888889,19.0,3.0,1.0,3.0,2.0,6.0,0.0,1.0,2.0,78.61739130434783,33.03478260869565,6.71304347826087,76.65652173913043,67.26521739130435,11581.652173913044,51.22173913043478,29.217391304347824,26.430434782608696,7.1521739130434785,14,4.0,4.0,0.18181818181818182,0.18181818181818182,5,1,1.0,1,1.0,1,0.0,0,3,0,0,1,66.0,69.0,1079700.0,1179300.0,22.0,24.0,15.0,21.0,0.1,0.1,0.05,0.0,18.0,18.0,1.0,5.0
2025-08-08,13_15,93,100,1510600,1640813,37,0.26,20,False,False,0.0,False,False,False,0,False,False,False,False,winter,0.35,24,24,8,2,2,4,3,2,2,1,8,2,2,4,3,2,2,1,23,0.0,8.125,0.95125,20.0,3.0,2.0,4.0,2.0,8.0,2.0,1.0,2.0,20,0.0,4.904761904761905,0.8952380952380953,20.0,2.0,1.0,4.0,2.0,8.0,1.0,1.0,2.0,77.95416666666667,33.80416666666667,6.808333333333334,75.7375,65.15416666666667,11148.958333333334,49.8125,30.708333333333332,26.099999999999998,7.8500000000000005,13,3.0,3.0,0.13043478260869565,0.13043478260869565,4,1,0.0,0,0.0,0,0.0,0,4,1,0,1,82.0,103.0,1344900.0,1700100.0,28.0,38.0,19.0,25.0,0.18181818181818182,0.038461538461538464,0.18181818181818182,0.038461538461538464,18.0,25.0,5.0,3.0
2025-08-09,13_15,95,115,1482000,1904228,48,0.47,14,False,False,-0.03,False,True,False,0,False,False,False,False,winter,0.35,24,26,8,2,2,4,3,2,2,1,9,2,2,5,3,2,2,1,24,1.4,10.166666666666666,0.96,14.0,3.0,2.0,4.0,2.0,8.0,2.0,1.0,2.0,19,0.7,6.7368421052631575,0.9363157894736842,14.0,2.0,2.0,3.0,1.0,7.0,1.0,1.0,2.0,79.35416666666667,31.229166666666668,6.566666666666666,73.81666666666666,74.00416666666666,11123.125,58.87083333333334,31.416666666666668,26.28333333333333,8.6,10,5.0,2.0,0.20833333333333334,0.08333333333333333,7,1,2.0,1,2.0,1,0.0,0,5,0,1,1,93.0,82.0,1510600.0,1363900.0,37.0,32.0,20.0,21.0,0.13043478260869565,0.2608695652173913,0.13043478260869565,0.17391304347826086,20.0,17.0,4.0,6.0
2025-08-10,13_15,102,100,1619400,1568664,40,0.45,18,False,False,-0.04,False,True,False,0,False,False,False,False,winter,0.35,25,24,9,2,2,4,3,2,2,1,8,2,2,4,3,2,2,1,25,0.0,8.96,0.9484,18.0,3.0,2.0,4.0,2.0,9.0,2.0,1.0,2.0,23,0.0,7.782608695652174,0.928695652173913,18.0,3.0,2.0,3.0,2.0,9.0,1.0,1.0,2.0,78.388,32.416,6.624,74.72,73.788,11363.84,54.868,30.96,25.375999999999998,7.432,11,2.0,1.0,0.08,0.04,1,1,0.0,0,1.0,1,0.0,0,6,0,1,1,95.0,97.0,1482000.0,1567400.0,48.0,35.0,14.0,20.0,0.20833333333333334,0.2,0.08333333333333333,0.2,19.0,20.0,7.0,5.0
2025-08-11,13_15,80,76,1326000,1332056,31,0.48,20,True,False,0.01,False,False,False,0,False,False,False,False,winter,0.35,23,22,7,2,2,4,3,2,2,1,6,2,2,4,3,2,2,1,23,0.0,10.434782608695652,0.8760869565217392,20.0,3.0,2.0,4.0,2.0,7.0,2.0,1.0,2.0,19,0.0,5.894736842105263,0.8536842105263157,20.0,2.0,1.0,4.0,2.0,6.0,1.0,1.0,2.0,79.64347826086956,31.669565217391302,6.660869565217391,74.77391304347826,68.31304347826087,11092.08695652174,56.20434782608696,30.91304347826087,25.44347826086957,8.326086956521738,8,4.0,3.0,0.17391304347826086,0.13043478260869565,3,1,0.0,0,0.0,0,0.0,0,0,0,0,1,102.0,60.0,1619400.0,1042000.0,40.0,26.0,18.0,20.0,0.08,0.10526315789473684,0.04,0.0,23.0,17.0,1.0,2.0
2025-08-12,13_15,67,48,1103400,828825,16,0.55,16,False,False,-0.09,False,False,False,0,False,False,False,False,winter,0.35,20,17,6,2,2,3,2,2,2,1,4,2,1,3,2,2,2,1,19,0.9,11.0,0.857,16.0,2.0,2.0,3.0,2.0,6.0,2.0,1.0,2.0,15,0.0,5.25,0.8618750000000001,16.0,0.0,2.0,2.0,2.0,5.0,2.0,1.0,2.0,78.91499999999999,32.005,6.685,75.56,69.225,10839.85,53.415,28.3,26.865,8.965,8,4.0,1.0,0.21052631578947367,0.05263157894736842,2,1,0.0,0,1.0,1,0.0,0,1,0,0,1,80.0,73.0,1326000.0,1264600.0,31.0,29.0,20.0,24.0,0.17391304347826086,0.09523809523809523,0.13043478260869565,0.14285714285714285,19.0,19.0,3.0,4.0
2025-08-13,13_15,71,87,1169700,1461975,27,0.38,17,False,True,-0.08,False,False,False,0,False,False,False,False,winter,0.35,20,23,6,2,2,3,2,2,2,1,7,2,2,4,3,2,2,1,19,0.0,6.9,0.9004999999999999,17.0,2.0,2.0,3.0,2.0,6.0,2.0,1.0,2.0,17,0.0,2.7777777777777777,0.8694444444444445,17.0,1.0,2.0,3.0,2.0,6.0,1.0,1.0,2.0,77.995,31.98,6.584999999999999,76.715,64.275,10704.75,45.25,30.5,27.82,6.94,11,2.0,2.0,0.10526315789473684,0.10526315789473684,6,1,1.0,1,1.0,1,0.0,0,2,0,0,1,67.0,66.0,1103400.0,1079700.0,16.0,22.0,16.0,15.0,0.21052631578947367,0.1,0.05263157894736842,0.05,15.0,18.0,2.0,1.0
2025-08-14,13_15,70,67,1174500,1159176,23,0.37,19,False,False,-0.11,False,False,False,0,True,False,False,True,winter,0.35,20,20,6,2,2,3,2,2,2,1,6,2,2,3,2,2,2,1,19,0.0,10.15,0.8939999999999999,19.0,2.0,2.0,3.0,2.0,6.0,2.0,1.0,2.0,13,0.0,4.071428571428571,0.8871428571428571,19.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,79.495,32.25,6.625,75.21000000000001,71.30499999999999,11001.9,53.760000000000005,30.5,27.125,9.620000000000001,8,6.0,4.0,0.3157894736842105,0.21052631578947367,7,1,2.0,1,0.0,0,0.0,0,3,0,0,1,71.0,82.0,1169700.0,1344900.0,27.0,28.0,17.0,19.0,0.10526315789473684,0.18181818181818182,0.10526315789473684,0.18181818181818182,17.0,18.0,6.0,5.0
2025-08-15,13_15,98,117,1572100,1725998,51,0.53,19,False,False,-0.01,True,False,True,Asuncion de la Virgen,False,True,False,True,winter,0.55,25,28,9,2,2,4,3,2,2,1,10,2,2,5,4,2,2,1,25,0.7,8.72,0.9316,19.0,3.0,2.0,4.0,2.0,9.0,2.0,1.0,2.0,20,0.7,5.3,0.9715,19.0,3.0,2.0,2.0,2.0,7.0,1.0,1.0,2.0,79.35600000000001,31.664,6.516,74.436,73.792,10704.68,52.104,30.12,27.148000000000003,7.516,11,5.0,4.0,0.2,0.16,8,1,3.0,1,3.0,1,0.0,0,4,1,0,1,70.0,93.0,1174500.0,1510600.0,23.0,37.0,19.0,20.0,0.3157894736842105,0.13043478260869565,0.21052631578947367,0.13043478260869565,13.0,20.0,7.0,4.0
2025-08-16,13_15,112,109,1770900,1754799,52,0.31,19,False,False,0.16,False,True,False,0,False,False,False,False,winter,0.35,26,26,9,2,2,5,3,2,2,1,9,2,2,5,3,2,2,1,26,1.1,10.0,0.9484615384615385,19.0,3.0,2.0,5.0,2.0,9.0,2.0,1.0,2.0,18,1.1,4.166666666666667,0.9783333333333333,19.0,1.0,2.0,2.0,2.0,7.0,1.0,1.0,2.0,79.39230769230768,31.06153846153846,6.584615384615384,73.18846153846154,72.9076923076923,10265.961538461539,53.176923076923075,30.307692307692307,25.569230769230767,8.523076923076923,12,8.0,4.0,0.3076923076923077,0.15384615384615385,8,1,2.0,1,3.0,1,0.0,0,5,0,1,1,98.0,95.0,1572100.0,1482000.0,51.0,48.0,19.0,14.0,0.2,0.20833333333333334,0.16,0.08333333333333333,20.0,19.0,8.0,7.0
2025-08-17,13_15,72,72,1174400,1187875,33,0.66,16,False,False,-0.07,False,True,False,0,False,False,False,False,winter,0.35,20,20,6,2,2,3,2,2,2,1,6,2,2,3,2,2,2,1,20,0.9,10.15,0.915,16.0,2.0,2.0,3.0,2.0,6.0,2.0,1.0,2.0,18,0.9,7.833333333333333,0.9277777777777777,16.0,2.0,2.0,3.0,2.0,5.0,1.0,1.0,2.0,80.765,30.01,6.45,72.35499999999999,75.64,10842.95,57.80499999999999,32.6,26.360000000000003,7.6450000000000005,7,2.0,2.0,0.1,0.1,2,1,1.0,1,0.0,0,0.0,0,6,0,1,1,112.0,102.0,1770900.0,1619400.0,52.0,40.0,19.0,18.0,0.3076923076923077,0.08,0.15384615384615385,0.04,18.0,23.0,8.0,1.0
2025-08-18,13_15,67,69,1093900,1078608,31,0.28,15,False,False,-0.05,False,False,False,0,False,False,False,False,winter,0.35,20,20,6,2,2,3,2,2,2,1,6,2,2,3,2,2,2,1,20,0.0,8.65,0.857,15.0,2.0,2.0,3.0,2.0,6.0,2.0,1.0,2.0,17,0.0,5.588235294117647,0.8770588235294118,15.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,78.965,32.355000000000004,6.65,75.225,68.16499999999999,11214.45,53.4,31.5,26.535000000000004,9.184999999999999,7,3.0,2.0,0.15,0.1,3,1,1.0,1,1.0,1,0.0,0,0,0,0,1,72.0,80.0,1174400.0,1326000.0,33.0,31.0,16.0,20.0,0.1,0.17391304347826086,0.1,0.13043478260869565,18.0,19.0,2.0,3.0
2025-08-19,13_15,69,87,1131800,1475182,28,0.7,16,True,False,-0.1,False,False,False,0,False,False,False,False,winter,0.35,20,23,6,2,2,3,2,2,2,1,7,2,2,4,3,2,2,1,19,0.6,10.25,0.8795,16.0,2.0,2.0,3.0,2.0,6.0,2.0,1.0,2.0,16,0.6,6.647058823529412,0.9223529411764706,16.0,1.0,2.0,3.0,2.0,4.0,2.0,1.0,2.0,79.22,30.43,6.62,73.91,69.10499999999999,10594.9,50.735,27.5,27.214999999999996,7.57,10,3.0,2.0,0.15789473684210525,0.10526315789473684,7,1,3.0,1,1.0,1,0.0,0,1,0,0,1,67.0,67.0,1093900.0,1103400.0,31.0,16.0,15.0,16.0,0.15,0.21052631578947367,0.1,0.05263157894736842,17.0,15.0,3.0,2.0
2025-08-20,13_15,80,93,1316500,1352067,29,0.23,19,False,False,-0.02,False,False,False,0,False,False,False,False,winter,0.35,23,24,7,2,2,4,3,2,2,1,8,2,2,4,3,2,2,1,23,0.0,9.217391304347826,0.8760869565217392,19.0,3.0,2.0,4.0,2.0,7.0,2.0,1.0,2.0,21,0.0,5.619047619047619,0.8780952380952382,19.0,3.0,2.0,4.0,2.0,6.0,1.0,1.0,2.0,78.91739130434782,32.36521739130435,6.8478260869565215,75.69565217391305,65.16521739130435,10846.391304347826,49.126086956521746,30.08695652173913,26.58695652173913,9.356521739130436,10,2.0,2.0,0.08695652173913043,0.08695652173913043,3,1,2.0,1,0.0,0,0.0,0,2,0,0,1,69.0,71.0,1131800.0,1169700.0,28.0,27.0,16.0,17.0,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.10526315789473684,16.0,17.0,7.0,6.0
2025-08-21,13_15,83,66,1321100,1086039,21,0.42,15,False,False,-0.08,False,False,False,0,False,False,False,False,winter,0.35,23,20,7,2,2,4,3,2,2,1,6,2,2,3,2,2,2,1,23,0.9,8.08695652173913,0.9069565217391304,15.0,3.0,2.0,4.0,2.0,7.0,2.0,1.0,2.0,21,0.9,6.0,0.861904761904762,15.0,3.0,2.0,4.0,1.0,7.0,1.0,1.0,2.0,78.70434782608696,31.55652173913043,6.726086956521739,75.04782608695652,69.29130434782608,11431.173913043478,50.99130434782609,30.695652173913043,27.12173913043478,7.878260869565217,10,2.0,1.0,0.08695652173913043,0.043478260869565216,0,0,0.0,0,0.0,0,0.0,0,3,0,0,1,80.0,70.0,1316500.0,1174500.0,29.0,23.0,19.0,19.0,0.08695652173913043,0.3157894736842105,0.08695652173913043,0.21052631578947367,21.0,13.0,3.0,7.0
2025-08-22,13_15,105,127,1681000,1949971,28,0.6,20,False,False,0.03,False,False,False,0,False,False,False,False,winter,0.35,25,28,8,2,2,5,3,2,2,1,10,2,2,5,4,2,2,1,24,0.0,9.92,0.9612,20.0,3.0,2.0,5.0,2.0,8.0,2.0,1.0,2.0,20,0.0,4.0476190476190474,0.9752380952380952,20.0,2.0,2.0,5.0,2.0,6.0,1.0,1.0,2.0,78.896,32.096,6.62,75.72,71.08,11271.0,53.288000000000004,30.24,25.836,8.704,12,4.0,4.0,0.16666666666666666,0.16666666666666666,8,1,4.0,1,0.0,0,0.0,0,4,1,0,1,83.0,98.0,1321100.0,1572100.0,21.0,51.0,15.0,19.0,0.08695652173913043,0.2,0.043478260869565216,0.16,21.0,20.0,0.0,8.0
2025-08-23,13_15,110,128,1714000,1939798,23,0.2,16,False,False,0.01,False,True,False,0,False,False,False,False,winter,0.35,26,28,9,2,2,5,3,2,2,1,10,2,2,5,4,2,2,1,26,2.0,8.76923076923077,0.9423076923076923,16.0,3.0,2.0,5.0,2.0,9.0,2.0,1.0,2.0,21,2.0,3.7142857142857144,0.9247619047619047,16.0,1.0,2.0,4.0,2.0,8.0,1.0,1.0,2.0,78.54230769230769,31.95384615384615,6.7807692307692315,75.49230769230769,70.68846153846154,10894.884615384615,51.853846153846156,31.03846153846154,26.657692307692308,7.8307692307692305,13,5.0,4.0,0.19230769230769232,0.15384615384615385,7,1,2.0,1,1.0,1,0.0,0,5,0,1,1,105.0,112.0,1681000.0,1770900.0,28.0,52.0,20.0,19.0,0.16666666666666666,0.3076923076923077,0.16666666666666666,0.15384615384615385,20.0,18.0,8.0,8.0
2025-08-24,13_15,82,80,1297400,1287875,32,0.62,14,False,False,-0.1,False,True,False,0,False,False,False,False,winter,0.35,23,23,7,2,2,4,3,2,2,1,7,2,2,4,3,2,2,1,23,1.0,7.739130434782608,0.8973913043478261,14.0,3.0,2.0,4.0,2.0,7.0,2.0,1.0,2.0,19,1.0,3.8947368421052633,0.9010526315789474,14.0,3.0,1.0,4.0,2.0,5.0,1.0,1.0,2.0,78.50869565217391,32.38260869565217,6.639130434782608,74.94782608695652,70.05217391304348,10737.130434782608,54.11304347826086,30.434782608695652,26.004347826086956,7.878260869565217,9,4.0,1.0,0.17391304347826086,0.043478260869565216,4,1,2.0,1,0.0,0,0.0,0,6,0,1,1,110.0,72.0,1714000.0,1174400.0,23.0,33.0,16.0,16.0,0.19230769230769232,0.1,0.15384615384615385,0.1,21.0,18.0,7.0,2.0
2025-08-25,13_15,69,61,1141300,1053107,22,0.39,17,False,False,-0.09,False,False,False,0,False,False,False,False,winter,0.35,20,19,6,2,2,3,2,2,2,1,5,2,2,3,2,2,2,1,20,0.5,9.0,0.8795,17.0,2.0,2.0,3.0,2.0,6.0,2.0,1.0,2.0,17,0.5,6.705882352941177,0.8317647058823529,17.0,1.0,1.0,3.0,2.0,6.0,1.0,1.0,2.0,78.33500000000001,31.064999999999998,6.56,74.57,68.255,10910.85,50.81,29.75,27.135,7.784999999999999,10,3.0,3.0,0.15,0.15,2,1,0.0,0,0.0,0,0.0,0,0,0,0,1,82.0,67.0,1297400.0,1093900.0,32.0,31.0,14.0,15.0,0.17391304347826086,0.15,0.043478260869565216,0.1,19.0,17.0,4.0,3.0
2025-08-26,13_15,74,65,1193300,1101298,27,0.34,15,False,False,-0.03,False,False,False,0,False,False,False,False,winter,0.35,20,19,6,2,2,3,2,2,2,1,5,2,2,3,2,2,2,1,19,0.4,11.05,0.9359999999999999,15.0,2.0,2.0,3.0,2.0,6.0,2.0,1.0,2.0,15,0.4,3.8125,0.965,15.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,78.84,29.669999999999998,6.705,74.53,69.475,10820.1,54.375,29.2,27.389999999999997,8.975,7,4.0,4.0,0.21052631578947367,0.21052631578947367,4,1,1.0,1,0.0,0,0.0,0,1,0,0,1,69.0,69.0,1141300.0,1131800.0,22.0,28.0,17.0,16.0,0.15,0.15789473684210525,0.15,0.10526315789473684,17.0,16.0,2.0,7.0
2025-08-27,13_15,67,59,1084400,1061580,27,0.37,14,False,False,0.02,False,False,False,0,False,False,False,False,winter,0.35,20,19,6,2,2,3,2,2,2,1,5,2,2,3,2,2,2,1,20,0.5,8.1,0.857,14.0,2.0,2.0,3.0,2.0,6.0,2.0,1.0,2.0,18,0.5,7.166666666666667,0.8694444444444445,14.0,2.0,1.0,3.0,2.0,5.0,2.0,1.0,2.0,78.28,31.255000000000003,6.5200000000000005,75.565,66.36,11464.85,51.65,29.65,28.15,8.64,7,2.0,1.0,0.1,0.05,1,1,0.0,0,0.0,0,0.0,0,2,0,0,1,74.0,80.0,1193300.0,1316500.0,27.0,29.0,15.0,19.0,0.21052631578947367,0.08695652173913043,0.21052631578947367,0.08695652173913043,15.0,21.0,4.0,3.0
2025-08-28,13_15,89,103,1453800,1587998,32,0.43,20,False,False,0.02,False,False,False,0,False,False,False,False,winter,0.35,23,25,7,2,2,4,3,2,2,1,8,2,2,5,3,2,2,1,22,0.0,8.434782608695652,0.9656521739130435,20.0,3.0,2.0,4.0,2.0,7.0,2.0,1.0,2.0,20,0.0,6.0,1.0176190476190476,20.0,3.0,2.0,4.0,2.0,5.0,2.0,1.0,2.0,78.23913043478261,32.20869565217391,6.604347826086957,75.91739130434782,65.18260869565218,11018.91304347826,48.630434782608695,29.869565217391305,26.482608695652175,9.01304347826087,8,2.0,0.0,0.09090909090909091,0.0,5,1,3.0,1,1.0,1,0.0,0,3,0,0,1,67.0,83.0,1084400.0,1321100.0,27.0,21.0,14.0,15.0,0.1,0.08695652173913043,0.05,0.043478260869565216,18.0,21.0,1.0,0.0
2025-08-29,13_15,106,106,1752200,1789269,38,0.46,26,True,False,-0.07,False,False,False,0,False,False,False,True,winter,0.35,26,26,9,2,2,5,3,2,2,1,9,2,2,5,3,2,2,1,25,1.6,7.884615384615385,0.926923076923077,26.0,3.0,2.0,5.0,2.0,9.0,2.0,1.0,2.0,21,1.6,4.136363636363637,0.9236363636363637,26.0,2.0,2.0,4.0,2.0,8.0,1.0,1.0,2.0,77.76923076923077,32.896153846153844,6.684615384615385,75.75384615384615,66.11153846153846,11088.153846153846,47.57692307692308,29.615384615384617,27.25,8.592307692307692,14,4.0,3.0,0.16,0.12,5,1,1.0,1,1.0,1,0.0,0,4,1,0,1,89.0,105.0,1453800.0,1681000.0,32.0,28.0,20.0,20.0,0.09090909090909091,0.16666666666666666,0.0,0.16666666666666666,20.0,20.0,5.0,8.0
2025-08-30,13_15,117,162,1860900,2270286,45,0.55,21,True,False,0.02,False,True,False,0,False,False,False,True,winter,0.35,28,34,10,2,2,5,4,2,2,1,13,2,2,7,5,2,2,1,28,0.0,7.357142857142857,0.8992857142857142,21.0,4.0,2.0,5.0,2.0,10.0,2.0,1.0,2.0,26,0.0,3.5384615384615383,0.8957692307692308,21.0,4.0,2.0,5.0,2.0,9.0,1.0,1.0,2.0,78.13928571428572,32.38214285714286,6.560714285714285,75.54642857142858,72.48214285714286,10877.67857142857,49.04642857142857,28.464285714285715,26.47142857142857,8.357142857142858,15,2.0,2.0,0.07142857142857142,0.07142857142857142,8,1,4.0,1,2.0,1,0.0,0,5,0,1,1,106.0,110.0,1752200.0,1714000.0,38.0,23.0,26.0,16.0,0.16,0.19230769230769232,0.12,0.15384615384615385,21.0,21.0,5.0,7.0
2025-08-31,13_15,81,86,1321200,1441914,30,0.4,18,False,False,-0.03,False,True,False,0,False,False,False,False,winter,0.35,23,23,7,2,2,4,3,2,2,1,7,2,2,4,3,2,2,1,23,0.0,9.043478260869565,0.8891304347826088,18.0,3.0,2.0,4.0,2.0,7.0,2.0,1.0,2.0,19,0.0,3.3684210526315788,0.916842105263158,18.0,2.0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,79.13913043478261,30.86521739130435,6.51304347826087,74.4304347826087,73.30434782608695,11191.95652173913,51.48695652173913,29.26086956521739,27.065217391304348,6.656521739130435,11,4.0,3.0,0.17391304347826086,0.13043478260869565,4,1,2.0,1,0.0,0,0.0,0,6,0,1,1,117.0,82.0,1860900.0,1297400.0,45.0,32.0,21.0,14.0,0.07142857142857142,0.17391304347826086,0.07142857142857142,0.043478260869565216,26.0,19.0,8.0,4.0
2025-09-01,13_15,83,78,1321100,1234333,34,0.33,15,False,False,0.14,False,False,False,0,False,False,False,True,spring,0.55,23,22,7,2,2,4,3,2,2,1,6,2,2,4,3,2,2,1,22,0.0,7.739130434782608,0.9069565217391304,15.0,3.0,2.0,4.0,2.0,7.0,2.0,1.0,2.0,19,0.0,2.5,0.9195,15.0,3.0,2.0,3.0,2.0,6.0,1.0,1.0,2.0,78.58260869565218,31.900000000000002,6.626086956521739,75.15652173913043,63.63913043478261,10898.04347826087,43.834782608695654,29.434782608695652,25.91304347826087,9.134782608695653,8,3.0,2.0,0.13636363636363635,0.09090909090909091,3,1,0.0,0,1.0,1,0.0,0,0,0,0,1,81.0,69.0,1321200.0,1141300.0,30.0,22.0,18.0,17.0,0.17391304347826086,0.15,0.13043478260869565,0.15,19.0,17.0,4.0,2.0
2025-09-02,13_15,72,77,1221900,1098204,33,0.46,21,False,False,-0.03,False,False,False,0,False,False,False,True,spring,0.55,22,23,6,2,2,4,3,2,2,1,7,2,2,4,3,2,2,1,21,0.4,6.681818181818182,0.8318181818181819,21.0,3.0,2.0,4.0,2.0,6.0,2.0,1.0,2.0,18,0.0,3.2222222222222223,0.7944444444444445,21.0,3.0,1.0,4.0,2.0,5.0,0.0,1.0,2.0,77.41818181818182,31.872727272727275,6.777272727272727,75.60000000000001,65.40454545454546,10885.136363636364,46.22272727272727,31.0,27.75,8.277272727272727,9,3.0,4.0,0.14285714285714285,0.19047619047619047,5,1,2.0,1,0.0,0,0.0,0,1,0,0,1,83.0,74.0,1321100.0,1193300.0,34.0,27.0,15.0,15.0,0.13636363636363635,0.21052631578947367,0.09090909090909091,0.21052631578947367,19.0,15.0,3.0,4.0
2025-09-03,13_15,76,88,1259700,1456736,35,0.61,19,False,False,-0.03,False,False,False,0,False,False,False,False,spring,0.55,22,23,6,2,2,4,3,2,2,1,7,2,2,4,3,2,2,1,22,0.6,9.590909090909092,0.8736363636363635,19.0,3.0,2.0,4.0,2.0,6.0,2.0,1.0,2.0,20,0.6,4.45,0.8765000000000001,19.0,3.0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,78.58636363636364,30.995454545454546,6.709090909090909,74.74090909090908,65.49090909090908,11241.772727272728,48.96363636363637,30.045454545454547,27.254545454545454,7.3136363636363635,9,2.0,2.0,0.09090909090909091,0.09090909090909091,3,1,2.0,1,0.0,0,0.0,0,2,0,0,1,72.0,67.0,1221900.0,1084400.0,33.0,27.0,21.0,14.0,0.14285714285714285,0.1,0.19047619047619047,0.05,18.0,18.0,5.0,1.0
